source_file,doc_id,locus,context_word,logogram,integer,fraction_seq,uncertain,restored,damaged,anomaly,is_kuro
HTtexts,HT 70+151,.2,QA-*118-SA,,2,E,0,1,0,0,0
HTtexts,HT 70+151,.3,I,,3,,0,1,0,0,0
HTtexts,HT 73,.2,KU-RO,,20,,0,1,0,0,1
HTtexts,HT 79,.2,TU-PA-RI,,1,,0,1,0,0,0
HTtexts,HT 79,.2,TU-,,3,,0,1,0,0,0
HTtexts,HT 79,.3,ZU,,3,,0,1,0,0,0
HTtexts,HT 8,a.1,JE-DI,OLE+KI *618,10,,0,0,0,0,0
HTtexts,HT 8,a.1-2,PA3-KA-RA-TI,,1,J,0,0,0,0,0
HTtexts,HT 8,a.2,PA,,3,J,0,0,0,0,0
HTtexts,HT 8,a.3,TE-*301,,2,,0,0,0,0,0
HTtexts,HT 8,a.3-4,QA-*310-I,,,JE,0,0,0,0,0
HTtexts,HT 8,a.4,SI-KI-RA,,,E,0,0,0,0,0
HTtexts,HT 8,a.5,KI-RE-TA-NA,,,J,0,0,0,0,0
HTtexts,HT 8,b.1,SU-PU2,*188,1,,0,0,0,0,0
HTtexts,HT 8,b.3,,,5,,0,0,0,0,0
HTtexts,HT 8,b.3,PA3,,1,,0,0,0,0,0
HTtexts,HT 8,b.3,*188,,2,,0,0,0,0,0
HTtexts,HT 8,b.3-4,QA-*310-I,,1,EF,0,0,0,0,0
HTtexts,HT 8,b.4,KA-PA,,,J,0,0,0,0,0
HTtexts,HT 8,b.4,PA-JA-RE,,1,F,0,0,0,0,0
HTtexts,HT 8,b.5,*86+*188 *565,,,J,0,0,0,0,0
HTtexts,HT 8,b.5,,,,J,0,0,0,0,0
HTtexts,HT 81,.1,A-SE,MI+JA+RU *550,,H,0,1,0,0,0
HTtexts,HT 86,a.1-2,KU-NI-SU,GRA+K+L2 *584,20,,0,0,0,0,0
HTtexts,HT 86,a.2,SA-RU,,20,,0,0,0,0,0
HTtexts,HT 86,a.3,DI-DE-RU,,20,,0,0,0,0,0
HTtexts,HT 86,a.3,QA-RA2-WA,,10,,0,0,0,0,0
HTtexts,HT 86,a.4,DA-ME,GRA+B *580,20,,0,0,0,0,0
HTtexts,HT 86,a.5,MI-NU-TE,,20,,0,0,0,0,0
HTtexts,HT 86,b.1-2,KU-NI-SU,GRA+K+L2 *584,20,,0,1,0,0,0
HTtexts,HT 86,b.2,SA-RU,,20,,0,1,0,0,0
HTtexts,HT 87,.2,PI-TA-KE-SI,,1,,0,0,0,0,0
HTtexts,HT 87,.3,JA-RE-MI,,1,,0,0,0,0,0
HTtexts,HT 87,.3,DI-KI-SE,,1,,0,0,0,0,0
HTtexts,HT 87,.4,QE-SU-PU,,1,,0,0,0,0,0
HTtexts,HT 87,.4,KU-RU-KU,,1,,0,0,0,0,0
HTtexts,HT 87,.5,A-RA-•-A-TU,,1,,0,1,0,0,0
HTtexts,HT 88.5,.1,SI,,4,,0,0,0,0,0
HTtexts,HT 88.5,.2,,,14,J,0,1,0,0,0
HTtexts,HT 88.5,.2,FIC,,7,D,0,0,0,0,0
HTtexts,HT 88.5,.2,VINa,,8,J,0,0,0,0,0
HTtexts,HT 88.5,.3,OLE+TA *615,,,DD,0,0,0,0,0
HTtexts,HT 88.5,.3,QA++PU *510,,,D,1,1,0,0,0
HTtexts,HT 88.5,.3,SA-RA-RA,,,J,0,0,0,0,0
HTtexts,HT 88.5,.3-4,BOSm,,1,,0,0,0,0,0
HTtexts,HT 88.5,.4,KI-RO,*303,8,,0,0,0,0,0
HTtexts,HT 88.5,.4,FIC,,,DD,0,0,0,0,0
HTtexts,HT 88.5,.5,VINa,,,J,0,0,0,0,0
HTtexts,HT 88.5,.5,BOSm,,1,,0,1,0,0,0
HTtexts,HT 88.5,.5,,,,D,0,1,0,0,0
HTtexts,HT 88.5,.5,OLE+TA *615,,,D,0,0,0,0,0
HTtexts,HT 90,.1-2,SA-RA2,GRA,20,,0,0,0,0,0
HTtexts,HT 90,.2,FIC,,10,,0,0,0,0,0
HTtexts,HT 90,.2,OLE+DI *608,,3,,0,0,0,0,0
HTtexts,HT 90,.2-3,SI-RU-MA-RI-TA2,GRA,1,,0,0,0,0,0
HTtexts,HT 90,.3-4,FIC,,1,,0,0,0,0,0
HTtexts,HT 90,.4,OLE+MI *622,,1,,0,0,0,0,0
HTtexts,HT 90,.4,*304,,1,,0,0,0,0,0
HTtexts,HT 91,.1,I-KA,*326 GRA,,X,0,0,0,0,0
HTtexts,HT 91,.4,,,5,E,0,0,0,0,0
HTtexts,HT 91,.5,,,3,E,0,1,0,0,0
HTtexts,HT 92,.1-2,A-DU,GRA,680,,0,0,0,0,0
HTtexts,HT 92,.2,*304,,12,,0,0,0,0,0
HTtexts,HT 93,a.1,PA3-NI-NA,GRA PA3 RE+SE *515,12,,0,0,0,0,0
HTtexts,HT 93,a.1-2,DI-RI-NA,DA+RE+SE *502,43,J,0,0,0,0,0
HTtexts,HT 93,a.2-3,KI-DI-NI,,5,JH,0,0,0,0,0
HTtexts,HT 93,a.3-4,A-SE,I GRA+PA *574,26,JE,0,0,0,0,0
HTtexts,HT 93,a.4,SA-RA2,,20,,0,0,0,0,0
HTtexts,HT 93,a.4-5,QA-QA-RU,I GRA+PA *574,5,,0,0,0,0,0
HTtexts,HT 93,a.5-6,VIR-I,,6,,0,0,0,0,0
HTtexts,HT 93,a.6,DE-JU-KU,,1,J,0,0,0,0,0
HTtexts,HT 93,a.6-7,O-TI-,,3,,0,1,0,0,0
HTtexts,HT 93,a.7,DA-RI-DA,*406VAS,2,,0,0,0,0,0
HTtexts,HT 93,a.7,*343,,2,,0,0,0,0,0
HTtexts,HT 93,a.8,PA-SE-JA,,20,,0,1,0,0,0
HTtexts,HT 93,a.9,VIR,,10,F,0,1,0,0,0
HTtexts,HT 93,a.9,-KA,,4,,0,1,1,0,0
HTtexts,HT 93,b.1,,,165,H,0,1,0,0,0
HTtexts,HT 94,a.1,KA-PA,VIR,62,,0,0,0,0,0
HTtexts,HT 94,a.1,*86,,20,,0,0,0,0,0
HTtexts,HT 94,a.2,TI+A *523,,7,,0,0,0,0,0
HTtexts,HT 94,a.2,VIR+*313b *571,,18,,0,0,0,0,0
HTtexts,HT 94,a.2,TA,,4,,0,0,0,0,0
HTtexts,HT 94,a.3,KU-RO,,110,,0,0,0,0,1
HTtexts,HT 94,a.3,SA-RA2,*303,5,,0,0,0,0,0
HTtexts,HT 94,a.3,FIC,,3,H,0,0,0,0,0
HTtexts,HT 94,a.4,,,2,,0,1,0,0,0
HTtexts,HT 94,a.4,*318-*306,,11,,0,0,0,0,0
HTtexts,HT 94,a.4,*303,,,DD,0,0,0,0,0
HTtexts,HT 94,a.4,FIC,,,DD,0,0,0,0,0
HTtexts,HT 94,a.4,NAME,LOGOGRAM,2,,0,1,0,0,0
HTtexts,HT 94,a.5,,,14,J,0,1,0,0,0
HTtexts,HT 94,a.5,FIC,,,D,0,0,0,0,0
HTtexts,HT 94,a.5,NAME,LOGOGRAM (*303),14,J,1,1,0,0,0
HTtexts,HT 94,b.1,TU-MA,,1,,0,0,0,0,0
HTtexts,HT 94,b.1,PA-TA-NE,,1,,0,0,0,0,0
HTtexts,HT 94,b.2,DE-DI,,1,,0,0,0,0,0
HTtexts,HT 94,b.2,KE-KI-RU,,1,,0,0,0,0,0
HTtexts,HT 94,b.2,SA-RU,,1,,0,0,0,0,0
HTtexts,HT 94,b.3,KU-RO,vacat,5,,0,0,0,0,1
HTtexts,HT 94,b.4,RA-•-DE-ME-TE,,1,,0,1,0,0,0
HTtexts,HT 94,b.5,QIf-TU-,,1,,0,1,0,0,0
HTtexts,HT 95a.4-5,.1,A-KA-RU,OLE+U *610,20,,0,1,0,0,0
HTtexts,HT 95a.4-5,.2,OLE+A *609,,17,,0,1,0,0,0
HTtexts,HT 95a.4-5,.2,OLE+E *613,,3,,0,1,0,0,0
HTtexts,HT 95a.4-5,.3,KI-RE-TA-NA,OLE+U *610,54,,0,1,0,0,0
HTtexts,HT 95a.4-5,.4,OLE+A *609,,47,,0,1,0,0,0
HTtexts,HT 95a.4-5,.6,,,1,,0,0,0,0,0
HTtexts,HT 96,a.2-3,SI-MI-TA,GRA,5,,0,0,0,0,0
HTtexts,HT 96,a.3,RU-SA,,4,,0,0,0,0,0
HTtexts,HT 96,a.3,*323 *317,,1,,0,0,0,0,0
HTtexts,HT 96,a.4,PI-TA-RA,,1,,0,0,0,0,0
HTtexts,HT 96,a.4,*323 *344,,1,,0,0,0,0,0
HTtexts,HT 96,a.5,KU-MA-RO,TE FIC,20,,0,1,0,0,0
HTtexts,HT 96,a.6,FIC,,2,,0,1,0,0,0
HTtexts,HT 96,b.1-2,QA-*118-RA-RE,I+ *516 GRA,40,JE,1,1,0,0,0
HTtexts,HT 96,b.3,OLE+U *610,,4,,0,0,0,0,0
HTtexts,HT 96,b.3,FIC,,2,K,0,0,0,0,0
HTtexts,HT 99,a.1,SA-RA2,*303,4,,0,1,0,0,0
HTtexts,HT 99,a.2,FIC,,4,,0,1,0,0,0
HTtexts,HT 99,a.2,VINa,,1,H,0,0,0,0,0
HTtexts,HT 99,b.1,SI+SE *529 FIC,,6,,0,0,0,0,0
HTtexts,HT 99,b.1,DA-SI-*118,,2,,0,0,0,0,0
HTtexts,HT 99,b.1,ZU-DU,,1,,0,0,0,0,0
HTtexts,HT 99,b.2-3,RU-MA-TA,,1,,0,0,0,0,0
HTtexts,HT Wc 3016,a.1-2,TU-RU-NU-SE-ME,GRA+,10,,0,1,0,0,0
HTtexts,HT Wc 3016,a.2,WA-TU-MA-RE,GRA+KU *579,12,,0,1,0,0,0
HTtexts,HT Wc 3016,a.3,MI-TA,GRA+PA *574,,J,0,1,0,0,0
HTtexts,HT Wc 3016,a.3,GRA+KU *579,,6,,0,0,0,0,0
HTtexts,HT Wc 3016,a.4,GRA+,,1,,0,1,0,0,0
HTtexts,HT Wc 3016,a.4,GRA+KU *579,,4,,0,0,0,0,0
HTtexts,HT Wc 3016,b.1,VIR-*329,GRA+KU *579,6,,0,0,0,0,0
HTtexts,HT Wc 3016,b.1,GRA+KU *579,,1,,0,0,0,0,0
HTtexts,HT Wc 3016,b.2,RU-,GRA+KU *579,6,,0,1,0,0,0
HTtexts,HT Wc 3017,a.1,KA-PA,VIR b: *304+PA *629,62,,0,0,0,0,0
HTtexts,HT Wc 3017,a.3,SA-RA2,*303 b: *303+D *624,55,,0,0,0,0,0
HTtexts,HT Wc 3017,a.4,*318-*306,a. DI-*306,11,,0,0,0,0,0
HTtexts,HT Wc 3017,b.3,KU-RO,,55,,0,0,0,0,1
misctexts,HT Zb 160),a.2,RU,CAPm+KU *513,1,,0,1,0,0,0
misctexts,HT Zb 160),a.2,MA-DI,OVISm,1,,0,0,0,0,0
misctexts,HT Zb 160),a.3,+NE,,1,,0,1,0,0,0
misctexts,HT Zb 160),a.3,KU-PA3-NU,SI+AU-RE,1,,0,0,0,0,0
misctexts,HT Zb 160),a.3-4,PA-TA-DA,,1,,0,1,0,0,0
misctexts,HT Zb 160),a.4,KU-RO,CAPm+KU *513,1,,0,0,0,0,1
misctexts,HT Zb 160),a.4,OVISm,,5,,0,0,0,0,0
misctexts,HT Zb 160),a.4,OVISf,,3,,0,1,0,0,0
misctexts,HT Zb 160),b.1,CAPf,,2,,0,1,0,0,0
misctexts,HT Zb 160),b.1,OVISf,,1,,0,1,0,0,0
misctexts,HT Zb 160),b.2,-DU-RI,CAPm,1,,0,1,1,0,0
misctexts,HT Zb 160),b.3,NE,CAPm,1,,0,1,0,0,0
misctexts,HT Zb 160),b.3,CAPf,,5,,0,0,0,0,0
misctexts,HT Zb 160),b.4,,,1,,0,1,0,0,0
misctexts,HT Zb 160),b.4,RI-RU-MA-TI,OVISm SI+AU-RE,1,,0,1,0,0,0
misctexts,HT Zb 160),b.4,CAPm+KU,,1,,0,0,0,0,0
misctexts,HT Zb 160),b.5,A-MI-DA-O,OVISm,1,,0,1,0,0,0
HTtexts,HT Zd 155-157),.1-2,A-DU,TE GRA+DA *573,55,,0,0,0,0,0
misctexts,IO Za 16a,.1,*303+E *626,,1,,0,1,0,0,0
misctexts,IO Za 16a,.1,GRA+,,1,,0,1,0,0,0
misctexts,IO Za 16a,a.2,PI-MU,,40,,0,1,0,0,0
misctexts,IO Za 16a,a.4,TE,,2,,0,1,0,0,0
misctexts,IO Za 16a,a.6,PA+,,5,,1,1,0,0,0
misctexts,IO Za 16a,a.7,,,3,,0,1,0,0,0
misctexts,IO Za 16a,a.7,*118-MI,,2,,0,1,0,0,0
misctexts,IO Za 16a,b.3,,,2,,0,1,0,0,0
misctexts,KE Zb 3,.1,JE,GRA+F *582,70,,0,1,0,0,0
misctexts,KE Zb 3,.2,,,3,J,0,0,0,0,0
misctexts,KH 10,.1,,,2,,0,1,0,0,0
misctexts,KH 10,.2,vest.,,,J,0,1,1,0,0
misctexts,KH 10,.2,GRA,,10,,0,0,0,0,0
misctexts,KH 10,.3-4,A-KI-PI-E-TE,GRA,90,,0,0,0,0,0
misctexts,KH 100,.3,,,,KEE,0,1,0,0,0
misctexts,KH 12,.1,*303+,,2,,0,1,0,0,0
misctexts,KH 12,.1,*308,,,J,0,0,0,0,0
misctexts,KH 12,.1,MI+JA+RU *550,,,J,0,0,0,0,0
misctexts,KH 12,.2,,,,B,0,1,0,0,0
misctexts,KH 12,.2,*335,,,B,0,1,0,0,0
misctexts,KH 12,.3,,,,K,0,1,0,0,0
misctexts,KH 12,.3,*401VAS+*304 *653,,,D,0,0,0,0,0
misctexts,KH 12,.3,*401VAS+RU *651,,,W,0,1,0,0,0
misctexts,KH 12,.4,*401VAS+RU *651,,,W,0,1,0,0,0
misctexts,KH 13,.1,,,2,J,0,1,0,0,0
misctexts,KH 13,.3,*304 *303,,,B,0,1,0,0,0
misctexts,KH 13,.5,,,3,,0,1,0,0,0
misctexts,KH 14,.1,A-MA-JA,*303,6,,0,1,0,0,0
misctexts,KH 14,.2,*303,,,E,0,1,0,0,0
misctexts,KH 14,.2,*336,,2,,0,0,0,0,0
misctexts,KH 14,.2,*303,,,K,0,1,0,0,0
misctexts,KH 14,.3,FIC,,,E,0,1,0,0,0
misctexts,KH 14,.3,VIR+*307 *569,,2,,0,1,0,0,0
misctexts,KH 15,.1,*303+,,,J,0,1,0,0,0
misctexts,KH 15,.1,FIC,,,J,0,0,0,0,0
misctexts,KH 15,.2,FIC,,,E,0,1,0,0,0
misctexts,KH 16,.1,,,22,,0,1,0,0,0
misctexts,KH 16,.3,,,,J,0,1,0,0,0
misctexts,KH 17,.3,,,4,JB,0,1,0,0,0
misctexts,KH 17,.4,FIC,,1,,0,1,0,0,0
misctexts,KH 18,.2,,,5,,0,1,0,0,0
misctexts,KH 18,.3,VINc,,1,,0,1,0,0,0
misctexts,KH 18,.3,KU,,22,,0,0,0,0,0
misctexts,KH 18,.4,DA+*301 *503,VINc,1,,0,1,0,0,0
misctexts,KH 19,.1,*306 VIR+*307 *569,,13,,0,1,0,0,0
misctexts,KH 19,.2,,,2,,0,1,0,0,0
misctexts,KH 19,.2,OLE+TA *615,,,B,0,1,0,0,0
misctexts,KH 2,.1,,,20,,0,1,0,0,0
misctexts,KH 2,.2,*303+,,,E,0,1,0,0,0
misctexts,KH 20,.2,,,,B,0,1,0,0,0
misctexts,KH 20,.4,DU-RE-ZA,*303+E *626,,J,0,1,0,0,0
misctexts,KH 20,.4,FIC,,,E,0,0,0,0,0
misctexts,KH 21,.1,*303,,,W,0,1,0,0,0
misctexts,KH 21,.2,,,,D,0,1,0,0,0
misctexts,KH 21,.2,FIC,,2,,0,1,0,0,0
misctexts,KH 22,.1,-ZA,SU,7,,0,1,1,0,0
misctexts,KH 22,.2,SI,,4,,0,1,0,0,0
misctexts,KH 24,.1,SU,,12,,0,1,0,0,0
misctexts,KH 25,.1,VIR,,140,,0,1,0,0,0
misctexts,KH 25,.2,VIR,,10,,0,1,0,0,0
misctexts,KH 26,.1,VIR,,60,,0,1,0,0,0
misctexts,KH 26,.2,FIC,E L4,2,,0,1,0,0,0
misctexts,KH 27,.2,GRA+PA *574,,4,,0,1,0,0,0
misctexts,KH 29,.2,,,1,,0,1,0,0,0
misctexts,KH 29,.3,,,2,,0,1,0,0,0
misctexts,KH 29,.3,*303,,,J,0,1,0,0,0
misctexts,KH 3,.1,NU,,1,,0,1,0,0,0
misctexts,KH 30,.2,FIC,,9,,0,1,0,0,0
misctexts,KH 31,.3,,,,J,0,1,0,0,0
misctexts,KH 31,.3,,,1,,0,1,0,0,0
misctexts,KH 32,.2,,,5,,0,1,0,0,0
HTtexts,KH 32.1,a.2,QE-TU,,10,,0,1,0,0,0
HTtexts,KH 32.1,a.3,*305 *304,,10,,0,0,0,0,0
HTtexts,KH 32.1,a.3,RE *304,,10,,0,0,0,0,0
HTtexts,KH 32.1,a.4,MI-DA-NI PA-JA,,2,DD,0,0,0,0,0
misctexts,KH 33,.2,,,1,,0,1,0,0,0
misctexts,KH 34,.1,*303+E *626,,2,,0,1,0,0,0
misctexts,KH 35,.2,,,1,,0,1,0,0,0
misctexts,KH 36,.1,KA MI+JA+RU *550,,4,,0,1,0,0,0
misctexts,KH 37,.1,*304+ *625,,2,,0,1,0,0,0
misctexts,KH 38,.2,*303+D *624,,,J,0,1,0,0,0
misctexts,KH 4,.2,*306,,4,,0,1,0,0,0
misctexts,KH 4,.2,*303,,,B,0,1,0,0,0
misctexts,KH 41,.1,,,3,,0,1,0,0,0
misctexts,KH 43,.1,MA+RU-RE *562,,2,,0,1,0,0,0
misctexts,KH 47,.2,,,6,,0,1,0,0,0
misctexts,KH 5,.2,WI-SA-SA-NE,*303+E *626,2,,0,0,0,0,0
misctexts,KH 5,.2,VINb+WI *598,,2,,0,0,0,0,0
misctexts,KH 5,.3-4,KU-PA-ZU,*303+ A,3,,0,1,0,0,0
misctexts,KH 5,.4,FIC,,2,JB,0,0,0,0,0
misctexts,KH 50,.1,-TA,,2,,0,1,1,0,0
misctexts,KH 50,.2,,,2,-JE,0,1,0,0,0
misctexts,KH 50,.2,QE-,,1,,0,1,0,0,0
misctexts,KH 51,.1,SI-I-SI,,3,,0,1,0,0,0
misctexts,KH 51,.2,,,4,,0,1,0,0,0
misctexts,KH 55,.2,OLE+TA *615,,,B,0,1,0,0,0
misctexts,KH 55,.3,,,3,,0,1,0,0,0
misctexts,KH 57,.2,ZO,,1,,0,1,0,0,0
misctexts,KH 57,.3,*303+,,,E,0,1,0,0,0
misctexts,KH 58,.2,*303+,,4,,0,1,0,0,0
misctexts,KH 58,.3,*303+E *626,,4,,0,1,0,0,0
misctexts,KH 58,.4,*303+E *626,,1,E,0,1,0,0,0
misctexts,KH 58,.5,*303+,,,J,0,1,0,0,0
misctexts,KH 59,.1,,,1,,0,1,0,0,0
misctexts,KH 59,.2,-I,,5,,0,1,1,0,0
misctexts,KH 59,.3,-DI-NA,,5,,0,1,1,0,0
misctexts,KH 6,.1,*303+D *624,,,J,0,1,0,0,0
misctexts,KH 6,.3,KI-SA-NE,*303+D *624,,J,0,1,0,0,0
misctexts,KH 6,.4,*303+,,,J,0,1,0,0,0
misctexts,KH 6,.5,CAPm,,1,,0,1,0,0,0
misctexts,KH 6,.5,*303+D *624,,,J,0,0,0,0,0
misctexts,KH 6,.5,BOS,,1,,0,0,0,0,0
misctexts,KH 6,.6,-RE,*334,1,,0,1,1,0,0
misctexts,KH 6,.6,*303+D *624,,,J,0,0,0,0,0
misctexts,KH 6,.6-7,PI-SA,*303+D *624,,J,0,1,0,0,0
misctexts,KH 6,.7,AU-RE-TE,*306,1,,0,0,0,0,0
misctexts,KH 6,.8,,,8,,0,1,0,0,0
misctexts,KH 6,.8,*303,,2,JB,0,0,0,0,0
misctexts,KH 60,.2,*131c,,,W,0,1,0,0,0
misctexts,KH 60,.3,,,,D,0,1,0,0,0
misctexts,KH 60,.3,MI+JA+RU *550,,,D,0,1,0,0,0
misctexts,KH 63,.1,SU,,10,,0,1,0,0,0
misctexts,KH 67,.2,,,1,,0,1,0,0,0
misctexts,KH 7,a.1,NE-•-KI,*334,4,,0,1,0,0,0
misctexts,KH 7,a.1,*303+D *624,,1,,0,1,0,0,0
misctexts,KH 7,a.2,I,*303+E *626,,K,0,1,0,0,0
misctexts,KH 7,a.2-3,E-NA-SI,VIR+*313b *571,10,,0,0,0,0,0
misctexts,KH 7,a.3,*303+D *624,,,J,0,0,0,0,0
misctexts,KH 7,a.4,QA-TI-KI,VIR+*313b *571,4,,0,0,0,0,0
misctexts,KH 7,a.4,*303+D *624,,,B,0,0,0,0,0
misctexts,KH 7,a.4-5,KU-•-KO-E,VIR+*313b *571,18,,0,1,0,0,0
misctexts,KH 7,a.5,*303+D *624,J E L2,1,,0,1,0,0,0
misctexts,KH 7,b.2,U-TA-I-SE,*303+D *624,,J,0,1,0,0,0
misctexts,KH 7,b.2-3,PA-NA-TU,*303+D *624,,J,0,1,0,0,0
misctexts,KH 7,b.3,*304+PA *629,,1,,0,0,0,0,0
misctexts,KH 7,b.3,SI,,14,,0,0,0,0,0
misctexts,KH 7,b.3,*303+K *627,,2,,0,0,0,0,0
misctexts,KH 73,.2,,,1,,0,1,0,0,0
misctexts,KH 73,.2,FIC,,1,,0,0,0,0,0
misctexts,KH 73,.2,*304+PA *629,,1,,0,1,0,0,0
misctexts,KH 73,.3,,,,K,0,1,0,0,0
misctexts,KH 76,.1,SI,,4,,0,1,0,0,0
misctexts,KH 8,.2,-TA,,2,,0,1,1,0,0
misctexts,KH 8,.2,*303+D *624,,,J,0,0,0,0,0
misctexts,KH 8,.2,FIC,,,J,0,1,0,0,0
misctexts,KH 8,.3,GRA,,,J,0,1,0,0,0
misctexts,KH 8,.3,*304,,,E,0,0,0,0,0
misctexts,KH 8,.3,*303,,,E,0,0,0,0,0
misctexts,KH 8,.4,FIC,,,E,0,1,0,0,0
misctexts,KH 8,.4,*312,,1,,0,0,0,0,0
misctexts,KH 8,.4,QA++PU *510,,1,,1,1,0,0,0
misctexts,KH 81,.2,,,5,,0,1,0,0,0
misctexts,KH 81,.2,MI+JA+I *551,,1000,,0,1,0,0,0
misctexts,KH 81,.3,,,3,,0,1,0,0,0
misctexts,KH 81.2,b.1,*412VAS+E *658,,3,,0,0,0,0,0
misctexts,KH 81.2,b.2,,,4,,0,1,0,0,0
misctexts,KH 81.2,b.2,*404VAS+A *654,,2,,0,0,0,0,0
misctexts,KH 81.2,b.2,*404VAS+TI *524,,2,,0,0,0,0,0
misctexts,KH 83,.2,*401VAS+A *650,,15,,0,1,0,0,0
misctexts,KH 84,.1,*303,,,J,0,1,0,0,0
misctexts,KH 84,.2,*301,,1,,0,1,0,0,0
misctexts,KH 85,.1,OLE+TA *615,,,J,0,1,0,0,0
misctexts,KH 85,.2,*401VAS+RU *651,,,K,0,1,0,0,0
misctexts,KH 85,.3,*303,,,D,0,1,0,0,0
misctexts,KH 86,.3,,,3,,0,1,0,0,0
misctexts,KH 86,.3,*303+,,,JE,0,1,0,0,0
misctexts,KH 87,.3,,,,J,0,1,0,0,0
misctexts,KH 87,.3,BOSm,,1,,0,0,0,0,0
misctexts,KH 88,.1-2,QA-NU-MA QIf-*118,FIC,10,,0,0,0,0,0
misctexts,KH 88,.2-3,PU-DE,,8,,0,0,0,0,0
misctexts,KH 9,.2,,,,K,0,1,0,0,0
misctexts,KH 9,.2,FIC,,,EB,0,0,0,0,0
misctexts,KH 9,.3,I-SI,*303+D *624,,J,0,1,0,0,0
misctexts,KH 9,.4,,,2,,0,1,0,0,0
misctexts,KH 9,.4,*303,,,E,0,0,0,0,0
misctexts,KH 9,.6,,,,X,0,1,0,0,0
misctexts,KH 9,.6,SI+TA2 *532 *304,,1,,0,1,0,0,0
misctexts,KH 91,.1,GRA,,1,,0,0,0,0,0
misctexts,KH 91,.2,*316,J L2,1,,0,1,0,0,0
misctexts,KH 91,.3,TU,,,K,0,0,0,0,0
misctexts,KH 91,.4,*401VAS+RU *651,,,K,0,0,0,0,0
misctexts,KH 92,.1,KU-NI-TE,,10,,0,1,0,0,0
misctexts,KH 92,.2,NA-KI,vest.,1,,0,1,1,0,0
misctexts,KH 94,.2,,,17,,0,1,0,0,0
misctexts,KH 95,.1,SE,,7,,0,0,0,0,0
misctexts,KH Wc 2001-2003,a.1-2,JA-KU-TI,,240,E,0,0,0,0,0
misctexts,KH Wc 2001-2003,b.1-3,JA-DU-RA-TI,,105,E,0,0,0,0,0
misctexts,KH Wc 2054,.1,,,,J,0,1,0,0,0
misctexts,KH Wc 2054,.2,FIC,,,B,0,0,0,0,0
HTtexts,KH Wc 2058-2062,a.2,PA-DE,,5,JE,0,0,0,0,0
HTtexts,KH Wc 2058-2062,a.2-3,*306-TU,,10,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,a.3,DI-NA-U,,4,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,a.3-4,QE-PU,,2,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,a.4,*324-DI-RA,,2,J,0,0,0,0,0
HTtexts,KH Wc 2058-2062,a.4-5,TA-I-*123,,2,J,0,0,0,0,0
HTtexts,KH Wc 2058-2062,a.5-6,A-RU,,4,E,0,0,0,0,0
HTtexts,KH Wc 2058-2062,a.6,KU-RO,,31,JE,0,0,0,0,1
HTtexts,KH Wc 2058-2062,b.2,PA-DE,,3,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,b.2-3,A-SI,,3,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,b.3,*306-TU,,8,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,b.3,*324-DI-RA,,2,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,b.4,QE-PU,,2,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,b.4,TA-I-*123,,2,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,b.5,DI-NA-U,,4,,0,0,0,0,0
HTtexts,KH Wc 2058-2062,b.6,KU-RO,,24,,0,0,0,0,1
misctexts,KN 2,.1,RU-NA,,2,,0,1,0,0,0
misctexts,KN 2,.2,*118,,3,,0,0,0,0,0
misctexts,KN 2,.2,I+*301 *520,,5,,0,1,0,0,0
misctexts,KN 22,a.1,SU-JU-TA,,20,,0,1,0,0,0
misctexts,KN 32,.1,,,,L,0,1,0,0,0
misctexts,KN 54,.2,VINc,,,K,0,1,0,0,0
HTtexts,KN Wb 33,.1-2,QE-RA2-U KI-RO,,197,,0,0,0,0,0
HTtexts,KN Wb 33,.2,ZU-SU,,70,,0,0,0,0,0
HTtexts,KN Wb 33,.2-3,DI-DI-ZA-KE,,52,,0,0,0,0,0
HTtexts,KN Wb 33,.3-4,KU-PA3-NU,,109,,0,0,0,0,0
HTtexts,KN Wb 33,.4,A-RA-NA-RE,,105,,0,0,0,0,0
misctexts,KN Za 19,.2,OVISm,,1,,0,1,0,0,0
misctexts,KN Za 19,.3,,,1,,0,1,0,0,0
misctexts,KN Za 19,.3,RA-,OVISf,1,,0,1,0,0,0
misctexts,KN Za 19,.4,DU-JU,,7,,0,1,0,0,0
misctexts,KN Za 19,.5,OVISf,,100,,0,1,0,0,0
HTtexts,KN Za 19:,.1,A-SA-RA2,*307 *305,23,,0,0,0,0,0
HTtexts,KN Za 19:,.2,JU+*317-QE *542,,22,,0,0,0,0,0
HTtexts,KN Za 19:,.2,MA-I-MI,,24,,0,0,0,0,0
HTtexts,KN Za 19:,.3,VIR+*313a *570,,13,,0,0,0,0,0
HTtexts,KN Za 19:,.3,TA-RA,,5,,0,0,0,0,0
HTtexts,KN Za 19:,.4,KU-RO,,87,,0,0,0,0,1
HTtexts,KN Za 19:,.5,*303,,2,JE,0,0,0,0,0
HTtexts,KN Za 19:,.5,FIC,,2,E,0,0,0,0,0
