source_file,doc_id,site,support,locus,seq,context_word,logogram,integer,fraction_seq,uncertain,restored,damaged,is_kuro,parser
HTtexts,HT 6b.2;,Haghia Triada,za,.3,273,DI,,65,,0,0,0,0,B
HTtexts,HT 6b.2;,Haghia Triada,za,.4,274,RE,,104,,0,1,0,0,B
HTtexts,HT 6b.2;,Haghia Triada,za,.4,275,DI,,53,,0,0,0,0,B
HTtexts,HT 33,Haghia Triada,tablet,.2,276,*509,,1,E,1,1,0,0,B
HTtexts,HT 33,Haghia Triada,tablet,.3,277,,,3,,0,1,0,0,B
HTtexts,HT 33,Haghia Triada,tablet,.3,278,*552,,,D,0,0,0,0,B
HTtexts,HT 33,Haghia Triada,tablet,.4,279,*305,,90,,0,0,0,0,B
HTtexts,HT 33,Haghia Triada,tablet,.4,280,*646,,100,,0,0,0,0,B
HTtexts,HT 33,Haghia Triada,tablet,.4,281,*537,,100,,0,0,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.2,282,,,,B,0,1,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.3,283,GRA,,200,,0,1,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.3,284,*525,,2,HK,0,1,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.4,285,*508,,,E,1,1,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.5,286,*550,,245,,0,0,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.6,287,*521,,100,,0,0,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.6,288,PA3,,70,,0,0,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.6,289,KI-RO,,307,,0,1,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.7,290,*526,,,K,0,0,0,0,B
HTtexts,HT 34,Haghia Triada,tablet,.7,291,PU,,,F,0,0,0,0,B
HTtexts,HT 35,Haghia Triada,tablet,.1-2,292,I-KU-TA,*303,1,,0,0,0,0,B
HTtexts,HT 35,Haghia Triada,tablet,.2,293,*550,,,B,0,0,0,0,B
HTtexts,HT 35,Haghia Triada,tablet,.2,294,*614,,,B,0,0,0,0,B
HTtexts,HT 35,Haghia Triada,tablet,.2,295,*308,,,B,0,0,0,0,B
HTtexts,HT 35,Haghia Triada,tablet,.3,296,,,5,E,0,0,0,0,B
HTtexts,HT 35,Haghia Triada,tablet,.3,297,*510,,,K,1,1,0,0,B
HTtexts,HT 35,Haghia Triada,tablet,.4,298,VINa,,,D,0,0,0,0,B
HTtexts,HT 36,Haghia Triada,tablet,.1-2,299,JE-DI,*307+*307 *638 GRA+QE *578,2044,J,0,1,0,0,B
HTtexts,HT 36,Haghia Triada,tablet,.2-3,300,DU-ZU-WA,,7,J,0,0,0,0,B
HTtexts,HT 36,Haghia Triada,tablet,.5,301,,,6,,0,1,0,0,B
HTtexts,HT 37,Haghia Triada,tablet,.3,302,,,6,,0,1,0,0,B
HTtexts,HT 37,Haghia Triada,tablet,.4,303,KI-*310-RE,,1,,0,0,0,0,B
HTtexts,HT 37,Haghia Triada,tablet,.5,304,KA-KI,,11,,0,0,0,0,B
HTtexts,HT 37,Haghia Triada,tablet,.5,305,A,,15,,0,0,0,0,B
HTtexts,HT 37,Haghia Triada,tablet,.6,306,-QE,,17,,0,1,0,0,B
HTtexts,HT 38,Haghia Triada,tablet,.2,307,DA-RO-PA,*403VAS,1,,0,0,0,0,B
HTtexts,HT 38,Haghia Triada,tablet,.2,308,SUS,,1,,0,0,0,0,B
HTtexts,HT 38,Haghia Triada,tablet,.2,309,OVIS,,3,,0,0,0,0,B
HTtexts,HT 38,Haghia Triada,tablet,.2-3,310,*118,,3,,0,0,0,0,B
HTtexts,HT 38,Haghia Triada,tablet,.3,311,54+81,,2,,0,0,0,0,B
HTtexts,HT 38,Haghia Triada,tablet,.3,312,54+312,,1,,0,0,0,0,B
HTtexts,HT 39,Haghia Triada,tablet,.1,313,TA-I-*123,,10,,0,1,0,0,B
HTtexts,HT 39,Haghia Triada,tablet,.2,314,KU-RE-JU,,8,,0,1,0,0,B
HTtexts,HT 39,Haghia Triada,tablet,.3,315,SA-MA-TI,,10,,0,1,0,0,B
HTtexts,HT 39,Haghia Triada,tablet,.5,316,KU-RO,*407VAS+A *657,100,,0,1,0,1,B
HTtexts,HT 39,Haghia Triada,tablet,.6,317,*564,,2,,0,1,0,0,B
HTtexts,HT 40+76,Haghia Triada,tablet,.1,318,NU-DU-*331,TE GRA,207,,0,0,0,0,B
HTtexts,HT 40+76,Haghia Triada,tablet,.2,319,KI-DA-TA,GRA,134,,0,1,0,0,B
HTtexts,KH 32.1,Khania,gorila,a.2,320,QE-TU,,10,,0,1,0,0,B
HTtexts,KH 32.1,Khania,gorila,a.3,321,*304,,10,,0,0,0,0,B
HTtexts,KH 32.1,Khania,gorila,a.3,322,*304,,10,,0,0,0,0,B
HTtexts,KH 32.1,Khania,gorila,a.4,323,PA-JA,,2,DD,0,0,0,0,B
HTtexts,HT 42,Haghia Triada,tablet,.1-2,324,-TA,&#149 SI+SE *529 &#149 TE &#149 OLE+KI *618 OLE+U *610,87,,0,1,0,0,B
HTtexts,HT 42,Haghia Triada,tablet,.2-3,325,SA-*315/RO,OLE+KI *618 OLE+U *610,822,,0,1,0,0,B
HTtexts,HT 42,Haghia Triada,tablet,.3-5,326,KU-,OLE+ vest. OLE+MI *622,2,,0,1,0,0,B
HTtexts,HT 42,Haghia Triada,tablet,.6-7,327,-RE-TU,OLE+KI *618,,JE,0,1,0,0,B
HTtexts,HT 117a.7),Haghia Triada,tablet,.1-2,328,PA-*342-I,I GRA+PA *574,5,,0,1,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,a.2,329,*617,,3,,0,1,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,a.2,330,*610,,5,,0,1,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,a.3,331,*616,,5,,0,0,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,a.3,332,OLIV,,1,,0,1,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,a.4,333,FIC,,1,,0,1,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,b.2,334,,,5,,0,1,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,b.3,335,VINa,,75,,0,1,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,b.4,336,,,18,,0,1,0,0,B
HTtexts,HT 44,Haghia Triada,tablet,b.5,337,,,10,,0,1,0,0,B
HTtexts,HT 45+71,Haghia Triada,tablet,a.2,338,*305,,2,,0,1,0,0,B
HTtexts,HT 45+71,Haghia Triada,tablet,a.3,339,*305,,2,,0,1,0,0,B
HTtexts,HT 45+71,Haghia Triada,tablet,b.1,340,,,8,DD,0,1,0,0,B
HTtexts,HT 45+71,Haghia Triada,tablet,b.2,341,KU,,,E,0,1,0,0,B
HTtexts,HT 45+71,Haghia Triada,tablet,b.3,342,*305,,7,,0,0,0,0,B
HTtexts,HT 45+71,Haghia Triada,tablet,b.3-4,343,PA--A,,20,B,0,1,0,0,B
HTtexts,HT 45+71,Haghia Triada,tablet,b.4,344,KU,,,E,0,0,0,0,B
HTtexts,HT 45+71,Haghia Triada,tablet,b.5,345,KU,,,E,0,0,0,0,B
HTtexts,HT 46,Haghia Triada,tablet,a.1,346,MU-RU,,1,,0,1,0,0,B
HTtexts,HT 46,Haghia Triada,tablet,a.2,347,KU-RO,,43,J,0,1,0,1,B
HTtexts,HT 46,Haghia Triada,tablet,b.2,348,,,16,J,0,1,0,0,B
HTtexts,HT 46,Haghia Triada,tablet,b.3,349,,,24,,0,1,0,0,B
HTtexts,HT 47,Haghia Triada,tablet,a.1-2,350,KU-PA3-NA-TU,,20,,0,1,0,0,B
HTtexts,HT 47,Haghia Triada,tablet,a.3,351,DU,,20,,0,1,0,0,B
HTtexts,HT 47,Haghia Triada,tablet,a.3-4,352,PI,,10,,0,1,0,0,B
HTtexts,HT 47,Haghia Triada,tablet,a.5,353,,,5,,0,1,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.2,354,TA-NA-TI,,1,,0,1,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.3,355,-RI,,1,,0,1,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.4,356,vesst.,,1,,0,1,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.4,357,TI-DU-NI,,1,,0,1,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.5,358,SI-RA,,1,,0,1,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,359,A-RU,,1,,0,0,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,360,,,1,,0,1,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.6,361,*312,,1,,0,0,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.6-7,362,KU-PA3-NU,,1,,0,0,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.7,363,TU-SU-PU2,,1,,0,0,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,364,vest.,,5,,0,1,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,365,TU,,4,,0,0,0,0,B
HTtexts,HT 1.4,Haghia Triada,tablet,a.8,366,KI,,1,,0,1,0,0,B
HTtexts,HT 50,Haghia Triada,tablet,a.2,367,,,,E,0,1,0,0,B
HTtexts,HT 50,Haghia Triada,tablet,a.2,368,*618,,,E,0,0,0,0,B
HTtexts,HT 50,Haghia Triada,tablet,a.2,369,*622,,,J,0,0,0,0,B
HTtexts,HT 50,Haghia Triada,tablet,a.3,370,*304,,1,J,0,1,0,0,B
HTtexts,HT 50,Haghia Triada,tablet,a.4,371,OLIV,,3,,0,1,0,0,B
HTtexts,HT 50,Haghia Triada,tablet,a.4,372,*587,,,EF,0,0,0,0,B
HTtexts,HT 50,Haghia Triada,tablet,b.3,373,vest.,OLE+DI *608,1,,0,1,0,0,B
HTtexts,HT 51,Haghia Triada,tablet,a.1,374,,,5,,0,1,0,0,B
HTtexts,HT 51,Haghia Triada,tablet,a.2,375,SE,,64,,0,1,0,0,B
HTtexts,HT 51,Haghia Triada,tablet,b.1,376,KU-ME-TA,,12,,0,1,0,0,B
HTtexts,HT 51,Haghia Triada,tablet,b.2,377,ZU-DU,,,JF,0,1,0,0,B
HTtexts,HT 52,Haghia Triada,tablet,a.2,378,,,4,,0,1,0,0,B
HTtexts,HT 52,Haghia Triada,tablet,b.1,379,NE,GRA,201,,0,1,0,0,B
HTtexts,HT 6b.5-6,Haghia Triada,za,a.3,380,,,40,,0,1,0,0,B
HTtexts,HT 6b.5-6,Haghia Triada,za,a.3,381,,,100,,0,1,0,0,B
HTtexts,HT 6b.5-6,Haghia Triada,za,b.2,382,,,18,,0,1,0,0,B
HTtexts,HT 54,Haghia Triada,gorila,b.1,383,,,4,,0,1,0,0,B
HTtexts,HT 55,Haghia Triada,tablet,a.1,384,MA-RE,,1,,0,1,0,0,B
HTtexts,HT 55,Haghia Triada,tablet,a.2,385,*301,,1,,0,1,0,0,B
HTtexts,HT 55,Haghia Triada,tablet,a.2,386,SI-RU,,1,,0,0,0,0,B
HTtexts,HT 55,Haghia Triada,tablet,a.3,387,TU,,1,,0,1,0,0,B
HTtexts,HT 55,Haghia Triada,tablet,b.1,388,-TE,,1,,0,1,0,0,B
HTtexts,HT 55,Haghia Triada,tablet,b.2,389,RI-JA,,1,,0,1,0,0,B
HTtexts,HT 56,Haghia Triada,tablet,a.2,390,,,11,J,0,1,0,0,B
HTtexts,HT 56,Haghia Triada,tablet,b.1,391,*618,,20,,0,1,0,0,B
HTtexts,HT 57,Haghia Triada,tablet,a.1,392,,,1,,0,1,0,0,B
HTtexts,HT 57,Haghia Triada,tablet,a.3,393,,,,F,0,1,0,0,B
HTtexts,HT 57,Haghia Triada,tablet,b.1,394,*305,,8,,0,1,0,0,B
HTtexts,HT 58,Haghia Triada,tablet,.2,395,*610,,19,,0,0,0,0,B
HTtexts,HT 58,Haghia Triada,tablet,.3,396,*613,,3,,0,1,0,0,B
HTtexts,HT 58,Haghia Triada,tablet,.3,397,OLIV,,41,,0,0,0,0,B
HTtexts,HT 59,Haghia Triada,tablet,.1,398,*614,,,K,0,1,0,0,B
HTtexts,HT 59,Haghia Triada,tablet,.2,399,,,,K,0,1,0,0,B
HTtexts,HT 59,Haghia Triada,tablet,.2,400,VINa,,,K,0,0,0,0,B
HTtexts,HT 59,Haghia Triada,tablet,.2,401,OLE,,5,,0,0,0,0,B
HTtexts,HT 61,Haghia Triada,tablet,.1,402,MI-TI,GRA+KU *579,6,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.2,403,-NA,GRA,15,E,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.2,404,KA-KU,,4,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.3,405,,,18,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.3,406,Ib-TI-,,6,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.4,407,,,4,E,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.5,408,VIR,,4,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.6,409,NU,,17,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.7,410,,,25,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.2,411,,,1,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.3,412,,,8,,0,1,0,0,B
HTtexts,HT 62,Haghia Triada,tablet,.4,413,,,28,,0,1,0,0,B
HTtexts,HT 63,Haghia Triada,tablet,.1,414,TE,,1,,0,0,0,0,B
HTtexts,HT 63,Haghia Triada,tablet,.1,415,KA-TI,,1,,0,0,0,0,B
HTtexts,HT 63,Haghia Triada,tablet,.2,416,ZU,,2,,0,1,0,0,B
HTtexts,HT 8,Haghia Triada,tablet,.2,417,NA,,2,,0,1,0,0,B
HTtexts,HT 8,Haghia Triada,tablet,.4,418,,,3,,0,1,0,0,B
HTtexts,HT 8,Haghia Triada,tablet,.4,419,CAPm,,6,,0,0,0,0,B
HTtexts,HT 66,Haghia Triada,tablet,.2,420,DI,,2,,0,1,0,0,B
HTtexts,HT 66,Haghia Triada,tablet,.4,421,RE,,1,,0,1,0,0,B
HTtexts,HT 67,Haghia Triada,tablet,.2,422,KU-RO,,420,,0,1,0,1,B
HTtexts,HT 67,Haghia Triada,tablet,.3,423,TE,,400,,0,1,0,0,B
HTtexts,HT 68,Haghia Triada,tablet,.2,424,,,4,,0,1,0,0,B
HTtexts,HT 69,Haghia Triada,tablet,.1,425,,,5,,0,1,0,0,B
HTtexts,HT 69,Haghia Triada,tablet,.1,426,DI,,8,,0,1,0,0,B
HTtexts,HT 69,Haghia Triada,tablet,.2,427,MA-DI,,4,,0,1,0,0,B
HTtexts,HT 69,Haghia Triada,tablet,.3,428,DI,,12,,0,1,0,0,B
HTtexts,HT 70+151,Haghia Triada,tablet,.1,429,TE,,30,,0,1,0,0,B
HTtexts,HT 70+151,Haghia Triada,tablet,.2,430,QA-*118-SA,,2,E,0,1,0,0,B
HTtexts,HT 70+151,Haghia Triada,tablet,.3,431,I,,3,,0,1,0,0,B
HTtexts,HT 73,Haghia Triada,tablet,.2,432,KU-RO,,20,,0,1,0,1,B
HTtexts,HT 79,Haghia Triada,tablet,.2,433,TU-PA-RI,,1,,0,1,0,0,B
HTtexts,HT 79,Haghia Triada,tablet,.2,434,TU-,,3,,0,1,0,0,B
HTtexts,HT 79,Haghia Triada,tablet,.3,435,ZU,,3,,0,1,0,0,B
HTtexts,HT 81,Haghia Triada,tablet,.1,436,A-SE,MI+JA+RU *550,,H,0,1,0,0,B
HTtexts,KH 12.3),Khania,tablet,a.2,437,DA-RI-DA,,12,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,a.2,438,PA3-NI,,12,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,a.3,439,U-*325-ZA,,6,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,a.3-4,440,DA-SI-*118,,24,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,a.4,441,KU-ZU-NI,,5,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,a.5,442,TE-KE,,3,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,a.5,443,DA-RE,,4,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,a.6,444,KU-RO,,66,,0,1,0,1,B
HTtexts,KH 12.3),Khania,tablet,b.1-2,445,KI-RE-TA2,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.2,446,QE-KA,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.2,447,PA,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.2-3,448,TE-TU,,1,,0,1,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.3,449,KA,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.3,450,DI,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.3,451,ME-ZA,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.4,452,RE-DI-SE,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.4-5,453,WA-DU-NI-MI,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.5,454,MA-DI,,1,,0,0,0,0,B
HTtexts,KH 12.3),Khania,tablet,b.5-6,455,QA-*310-I,,1,,0,0,0,0,B
HTtexts,HT 86,Haghia Triada,tablet,a.1-2,456,KU-NI-SU,GRA+K+L2 *584,20,,0,0,0,0,B
HTtexts,HT 86,Haghia Triada,tablet,a.2,457,SA-RU,,20,,0,0,0,0,B
HTtexts,HT 86,Haghia Triada,tablet,a.3,458,DI-DE-RU,,20,,0,0,0,0,B
HTtexts,HT 86,Haghia Triada,tablet,a.3,459,QA-RA2-WA,,10,,0,0,0,0,B
HTtexts,HT 86,Haghia Triada,tablet,a.4,460,DA-ME,GRA+B *580,20,,0,0,0,0,B
HTtexts,HT 86,Haghia Triada,tablet,a.5,461,MI-NU-TE,,20,,0,0,0,0,B
HTtexts,HT 86,Haghia Triada,tablet,b.1-2,462,KU-NI-SU,GRA+K+L2 *584,20,,0,1,0,0,B
HTtexts,HT 86,Haghia Triada,tablet,b.2,463,SA-RU,,20,,0,1,0,0,B
HTtexts,HT 87,Haghia Triada,tablet,.2,464,PI-TA-KE-SI,,1,,0,0,0,0,B
HTtexts,HT 87,Haghia Triada,tablet,.3,465,JA-RE-MI,,1,,0,0,0,0,B
HTtexts,HT 87,Haghia Triada,tablet,.3,466,DI-KI-SE,,1,,0,0,0,0,B
HTtexts,HT 87,Haghia Triada,tablet,.4,467,QE-SU-PU,,1,,0,0,0,0,B
HTtexts,HT 87,Haghia Triada,tablet,.4,468,KU-RU-KU,,1,,0,0,0,0,B
HTtexts,HT 87,Haghia Triada,tablet,.5,469,A-RA--A-TU,,1,,0,1,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.1,470,A-DU,VIR+KA *568,20,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.1-2,471,RE-ZA,,6,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.2,472,KI-KI-NA,,7,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.4,473,KU-PA3-PA3,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.4,474,KA-JU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.5,475,KU-PA3-NU,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.5,476,PA-JA-RE,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.5-6,477,SA-MA-RO,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.6,478,DA-TA-RE,,1,,0,0,0,0,B
HTtexts,HT 117,Haghia Triada,tablet,.6,479,KU-RO,,6,,0,0,0,1,B
HTtexts,HT 29.2,Haghia Triada,za,.1,480,A-SA-RA2,*307 *305,23,,0,0,0,0,B
HTtexts,HT 29.2,Haghia Triada,za,.2,481,*542,,22,,0,0,0,0,B
HTtexts,HT 29.2,Haghia Triada,za,.2,482,MA-I-MI,,24,,0,0,0,0,B
HTtexts,HT 29.2,Haghia Triada,za,.3,483,*570,,13,,0,0,0,0,B
HTtexts,HT 29.2,Haghia Triada,za,.3,484,TA-RA,,5,,0,0,0,0,B
HTtexts,HT 29.2,Haghia Triada,za,.4,485,KU-RO,,87,,0,0,0,1,B
HTtexts,HT 29.2,Haghia Triada,za,.5,486,*303,,2,JE,0,0,0,0,B
HTtexts,HT 29.2,Haghia Triada,za,.5,487,FIC,,2,E,0,0,0,0,B
HTtexts,HT 29.2,Haghia Triada,za,.5,488,VINa,,6,,0,1,0,0,B
HTtexts,HT 90,Haghia Triada,tablet,.1-2,489,SA-RA2,GRA,20,,0,0,0,0,B
HTtexts,HT 90,Haghia Triada,tablet,.2,490,FIC,,10,,0,0,0,0,B
HTtexts,HT 90,Haghia Triada,tablet,.2,491,*608,,3,,0,0,0,0,B
HTtexts,HT 90,Haghia Triada,tablet,.2-3,492,SI-RU-MA-RI-TA2,GRA,1,,0,0,0,0,B
HTtexts,HT 90,Haghia Triada,tablet,.3-4,493,FIC,,1,,0,0,0,0,B
HTtexts,HT 90,Haghia Triada,tablet,.4,494,*622,,1,,0,0,0,0,B
HTtexts,HT 90,Haghia Triada,tablet,.4,495,*304,,1,,0,0,0,0,B
HTtexts,HT 91,Haghia Triada,tablet,.1,496,I-KA,*326 GRA,,X,0,0,0,0,B
HTtexts,HT 91,Haghia Triada,tablet,.4,497,,,5,E,0,0,0,0,B
HTtexts,HT 91,Haghia Triada,tablet,.5,498,,,3,E,0,1,0,0,B
HTtexts,HT 92,Haghia Triada,tablet,.1-2,499,A-DU,GRA,680,,0,0,0,0,B
HTtexts,HT 92,Haghia Triada,tablet,.2,500,*304,,12,,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.1,501,PA3-NI-NA,GRA PA3 RE+SE *515,12,,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.1-2,502,DI-RI-NA,DA+RE+SE *502,43,J,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.2-3,503,KI-DI-NI,,5,JH,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.3-4,504,A-SE,I GRA+PA *574,26,JE,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.4,505,SA-RA2,,20,,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.4-5,506,QA-QA-RU,I GRA+PA *574,5,,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.5-6,507,VIR-I,,6,,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.6,508,DE-JU-KU,,1,J,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.6-7,509,O-TI-,,3,,0,1,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.7,510,DA-RI-DA,*406VAS,2,,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.7,511,*343,,2,,0,0,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.8,512,PA-SE-JA,,20,,0,1,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.9,513,VIR,,10,F,0,1,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,a.9,514,-KA,,4,,0,1,0,0,B
HTtexts,HT 93,Haghia Triada,tablet,b.1,515,,,165,H,0,1,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.1,516,KA-PA,VIR,62,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.1,517,*86,,20,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.2,518,*523,,7,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.2,519,*571,,18,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.2,520,TA,,4,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.3,521,KU-RO,,110,,0,0,0,1,B
HTtexts,HT 94,Haghia Triada,tablet,a.3,522,SA-RA2,*303,5,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.3,523,FIC,,3,H,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,524,,,2,,0,1,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,525,*318-*306,,11,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,526,*303,,,DD,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,527,FIC,,,DD,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.5,528,,,14,J,0,1,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.5,529,FIC,,,D,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,b.1,530,TU-MA,,1,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,b.1,531,PA-TA-NE,,1,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,b.2,532,DE-DI,,1,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,b.2,533,KE-KI-RU,,1,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,b.2,534,SA-RU,,1,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,b.3,535,KU-RO,vacat,5,,0,0,0,1,B
HTtexts,HT 94,Haghia Triada,tablet,b.4,536,RA--DE-ME-TE,,1,,0,1,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,b.5,537,QIf-TU-,,1,,0,1,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.3,538,SA-RA2,*303,5,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.3,539,FIC,,3,H,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,540,NAME,LOGOGRAM,2,,0,1,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,541,*318-*306,,11,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,542,*303,,,DD,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,543,FIC,,,DD,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.5,544,NAME,LOGOGRAM (*303),14,J,1,1,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.5,545,FIC,,,D,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.1,546,KA-PA,VIR b: *304+PA *629,62,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.3,547,SA-RA2,*303 b: *303+D *624,55,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,a.4,548,*318-*306,a. DI-*306,11,,0,0,0,0,B
HTtexts,HT 94,Haghia Triada,tablet,b.3,549,KU-RO,,55,,0,0,0,1,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,a.2,550,DA-ME,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,a.2,551,MI-NU-TE,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,a.3,552,SA-RU,,20,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,a.3-4,553,KU-NI-SU,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,a.4,554,DI-DE-RU,,10,,0,0,0,0,B
HTtexts,HT 95+113bis,Haghia Triada,tablet,a.4-5,555,QE-RA2-U,,7,,0,0,0,0,B
